id,time,x,y,z
3140730624,0,81,917,290
3140730624,1,101,917,290
3140730624,2,121,917,290
3140730624,3,141,917,290
3140730624,4,161,917,290
3140730624,5,181,917,290
3140730624,6,201,917,290
3140730624,7,201,897,290
3140730624,8,201,877,290
3140730624,9,201,857,290
3140730624,10,201,837,290
3140730624,11,201,817,290
3140730624,12,201,797,290
3140730624,13,181,797,290
3140730624,14,161,797,290
3140730624,15,141,797,290
3140730624,16,121,797,290
3140730624,17,101,797,290
3140730624,18,81,797,290
3140730624,19,61,797,290
3140730624,20,41,797,290
3140730624,21,21,797,290
3140730624,22,1,797,290
3140730624,23,-19,797,290
3140730624,24,-39,797,290
3140730624,25,-59,797,290
3140730624,26,-79,797,290
3140730624,27,-99,797,290
3140730624,28,-119,797,290
3140730624,29,-139,797,290
3140730624,30,-159,797,290
3140730624,31,-139,797,290
3140730624,32,-119,797,290
3140730624,33,-99,797,290
3140730624,34,-79,797,290
3140730624,35,-59,797,290
3140730624,36,-39,797,290
3140730624,37,-39,777,290
3140730624,38,-39,757,290
3140730624,39,-39,737,290
3140730624,40,-39,717,290
3140730624,41,-39,697,290
3140730624,42,-39,677,290
3140730624,43,-39,657,290
3140730624,44,-39,637,290
3140730624,45,-39,617,290
3140730624,46,-39,597,290
3140730624,47,-39,577,290
3140730624,48,-39,557,290
3140730624,49,-59,557,290
3140730624,50,-79,557,290
3140730624,51,-99,557,290
3140730624,52,-119,557,290
3140730624,53,-139,557,290
3140730624,54,-159,557,290
3140730624,55,-159,577,290
3140730624,56,-159,597,290
3140730624,57,-159,617,290
3140730624,58,-159,637,290
3140730624,59,-159,657,290
3140730624,60,-159,677,290
3140730624,61,-179,677,290
3140730624,62,-199,677,290
3140730624,63,-219,677,290
3140730624,64,-239,677,290
3140730624,65,-259,677,290
3140730624,66,-279,677,290
3140730624,67,-259,677,290
3140730624,68,-239,677,290
3140730624,69,-219,677,290
3140730624,70,-199,677,290
3140730624,71,-179,677,290
3140730624,72,-159,677,290
3140730624,73,-159,697,290
3140730624,74,-159,717,290
3140730624,75,-159,737,290
3140730624,76,-159,757,290
3140730624,77,-159,777,290
3140730624,78,-159,797,290
3140730624,79,-139,797,290
3140730624,80,-119,797,290
3140730624,81,-99,797,290
3140730624,82,-79,797,290
3140730624,83,-59,797,290
3140730624,84,-39,797,290
3140730624,85,-39,777,290
3140730624,86,-39,757,290
3140730624,87,-39,737,290
3140730624,88,-39,717,290
3140730624,89,-39,697,290
3140730624,90,-39,677,290
3140730624,91,-19,677,290
3140730624,92,1,677,290
3140730624,93,21,677,290
3140730624,94,41,677,290
3140730624,95,61,677,290
3140730624,96,81,677,290
3140730624,97,81,657,290
3140730624,98,81,637,290
3140730624,99,81,617,290
3140730624,100,81,597,290
3140730624,101,81,577,290
3140730624,102,81,557,290
3140730624,103,81,537,290
3140730624,104,81,517,290
3140730624,105,81,497,290
3140730624,106,81,477,290
3140730624,107,81,457,290
3140730624,108,81,437,290
3140730624,109,81,417,290
3140730624,110,81,397,290
3140730624,111,81,377,290
3140730624,112,81,357,290
3140730624,113,81,337,290
3140730624,114,81,317,290
3140730624,115,101,317,290
3140730624,116,121,317,290
3140730624,117,141,317,290
3140730624,118,161,317,290
3140730624,119,181,317,290
3140740644,0,411,76,280
3140740644,1,431,76,280
3140740644,2,451,76,280
3140740644,3,471,76,280
3140740644,4,491,76,280
3140740644,5,511,76,280
3140740644,6,531,76,280
3140740644,7,551,76,280
3140740644,8,571,76,280
3140740644,9,591,76,280
3140740644,10,611,76,280
3140740644,11,631,76,280
3140740644,12,651,76,280
3140740644,13,651,96,280
3140740644,14,651,116,280
3140740644,15,651,136,280
3140740644,16,651,156,280
3140740644,17,651,176,280
3140740644,18,651,196,280
3140740644,19,651,216,280
3140740644,20,651,236,280
3140740644,21,651,256,280
3140740644,22,651,276,280
3140740644,23,651,296,280
3140740644,24,651,316,280
3140740644,25,631,316,280
3140740644,26,611,316,280
3140740644,27,591,316,280
3140740644,28,571,316,280
3140740644,29,551,316,280
3140740644,30,531,316,280
3140740644,31,551,316,280
3140740644,32,571,316,280
3140740644,33,591,316,280
3140740644,34,611,316,280
3140740644,35,631,316,280
3140740644,36,651,316,280
3140740644,37,651,336,280
3140740644,38,651,356,280
3140740644,39,651,376,280
3140740644,40,651,396,280
3140740644,41,651,416,280
3140740644,42,651,436,280
3140740644,43,631,436,280
3140740644,44,611,436,280
3140740644,45,591,436,280
3140740644,46,571,436,280
3140740644,47,551,436,280
3140740644,48,531,436,280
3140740644,49,531,416,280
3140740644,50,531,396,280
3140740644,51,531,376,280
3140740644,52,531,356,280
3140740644,53,531,336,280
3140740644,54,531,316,280
3140740644,55,551,316,280
3140740644,56,571,316,280
3140740644,57,591,316,280
3140740644,58,611,316,280
3140740644,59,631,316,280
3140740644,60,651,316,280
3140740644,61,651,336,280
3140740644,62,651,356,280
3140740644,63,651,376,280
3140740644,64,651,396,280
3140740644,65,651,416,280
3140740644,66,651,436,280
3140740644,67,631,436,280
3140740644,68,611,436,280
3140740644,69,591,436,280
3140740644,70,571,436,280
3140740644,71,551,436,280
3140740644,72,531,436,280
3140740644,73,511,436,280
3140740644,74,491,436,280
3140740644,75,471,436,280
3140740644,76,451,436,280
3140740644,77,431,436,280
3140740644,78,411,436,280
3140740644,79,411,416,280
3140740644,80,411,396,280
3140740644,81,411,376,280
3140740644,82,411,356,280
3140740644,83,411,336,280
3140740644,84,411,316,280
3140740644,85,431,316,280
