id,time,x,y,z
3837678214,0,1675,9187,300
3837678214,1,1695,9187,300
3837678214,2,1715,9187,300
3837678214,3,1735,9187,300
3837678214,4,1755,9187,300
3837678214,5,1775,9187,300
3837678214,6,1795,9187,300
3837678214,7,1815,9187,300
3837678214,8,1835,9187,300
3837678214,9,1855,9187,300
3837678214,10,1875,9187,300
3837678214,11,1895,9187,300
3837678214,12,1915,9187,300
3837678214,13,1915,9167,300
3837678214,14,1915,9147,300
3837678214,15,1915,9127,300
3837678214,16,1915,9107,300
3837678214,17,1915,9087,300
3837678214,18,1915,9067,300
3837678214,19,1935,9067,300
3837678214,20,1955,9067,300
3837678214,21,1975,9067,300
3837678214,22,1995,9067,300
3837678214,23,2015,9067,300
3837678214,24,2035,9067,300
3837678214,25,2035,9047,300
3837678214,26,2035,9027,300
3837678214,27,2035,9007,300
3837678214,28,2035,8987,300
3837678214,29,2035,8967,300
3837678214,30,2035,8947,300
3837678214,31,2035,8927,300
3837678214,32,2035,8907,300
3837678214,33,2035,8887,300
3837678214,34,2035,8867,300
3837678214,35,2035,8847,300
3837678214,36,2035,8827,300
3837678214,37,2055,8827,300
3837678214,38,2075,8827,300
3837678214,39,2095,8827,300
3837678214,40,2115,8827,300
3837678214,41,2135,8827,300
3837678214,42,2155,8827,300
3837678214,43,2155,8847,300
3837678214,44,2155,8867,300
3837678214,45,2155,8887,300
3837678214,46,2155,8907,300
3837678214,47,2155,8927,300
3837678214,48,2155,8947,300
3837678214,49,2155,8967,300
3837678214,50,2155,8987,300
3837678214,51,2155,9007,300
3837678214,52,2155,9027,300
3837678214,53,2155,9047,300
3837678214,54,2155,9067,300
3837678214,55,2175,9067,300
3837678214,56,2195,9067,300
3837678214,57,2215,9067,300
3837678214,58,2235,9067,300
3837678214,59,2255,9067,300
3837678214,60,2275,9067,300
3837678214,61,2275,9087,300
3837678214,62,2275,9107,300
3837678214,63,2275,9127,300
3837678214,64,2275,9147,300
3837678214,65,2275,9167,300
3837678214,66,2275,9187,300
3837678214,67,2255,9187,300
3837678214,68,2235,9187,300
3837678214,69,2215,9187,300
3837678214,70,2195,9187,300
3837678214,71,2175,9187,300
3837678214,72,2155,9187,300
3837678214,73,2155,9207,300
3837678214,74,2155,9227,300
3837678214,75,2155,9247,300
3837678214,76,2155,9267,300
3837678214,77,2155,9287,300
3837678214,78,2155,9307,300
3837678214,79,2155,9327,300
3837678214,80,2155,9347,300
3837678214,81,2155,9367,300
3837678214,82,2155,9387,300
3837678214,83,2155,9407,300
3837678214,84,2155,9427,300
3837678214,85,2155,9447,300
3837678214,86,2155,9467,300
3837678214,87,2155,9487,300
3837678214,88,2155,9507,300
3837678214,89,2155,9527,300
3837678214,90,2155,9547,300
3837678214,91,2135,9547,300
3837678214,92,2115,9547,300
3837678214,93,2095,9547,300
3837678214,94,2075,9547,300
3837678214,95,2055,9547,300
3837678214,96,2035,9547,300
3837678214,97,2055,9547,300
3837678214,98,2075,9547,300
3837678214,99,2095,9547,300
3837678214,100,2115,9547,300
3837678214,101,2135,9547,300
3837678214,102,2155,9547,300
3837678214,103,2175,9547,300
3837678214,104,2195,9547,300
3837678214,105,2215,9547,300
3837678214,106,2235,9547,300
3837678214,107,2255,9547,300
3837678215,0,1887,7065,300
3837678215,1,1907,7065,300
3837678215,2,1927,7065,300
3837678215,3,1947,7065,300
3837678215,4,1967,7065,300
3837678215,5,1987,7065,300
3837678215,6,2007,7065,300
3837678215,7,2027,7065,300
3837678215,8,2047,7065,300
3837678215,9,2067,7065,300
3837678215,10,2087,7065,300
3837678215,11,2107,7065,300
3837678215,12,2127,7065,300
3837678215,13,2127,7045,300
3837678215,14,2127,7025,300
3837678215,15,2127,7005,300
3837678215,16,2127,6985,300
3837678215,17,2127,6965,300
3837678215,18,2127,6945,300
3837678215,19,2127,6925,300
3837678215,20,2127,6905,300
3837678215,21,2127,6885,300
3837678215,22,2127,6865,300
3837678215,23,2127,6845,300
3837678215,24,2127,6825,300
3837678215,25,2107,6825,300
3837678215,26,2087,6825,300
3837678215,27,2067,6825,300
3837678215,28,2047,6825,300
3837678215,29,2027,6825,300
3837678215,30,2007,6825,300
3837678215,31,2027,6825,300
3837678215,32,2047,6825,300
3837678215,33,2067,6825,300
3837678215,34,2087,6825,300
3837678215,35,2107,6825,300
3837678215,36,2127,6825,300
3837678215,37,2127,6845,300
3837678215,38,2127,6865,300
3837678215,39,2127,6885,300
3837678215,40,2127,6905,300
3837678215,41,2127,6925,300
3837678215,42,2127,6945,300
3837678215,43,2127,6965,300
3837678215,44,2127,6985,300
3837678215,45,2127,7005,300
3837678215,46,2127,7025,300
3837678215,47,2127,7045,300
3837678215,48,2127,7065,300
3837678215,49,2107,7065,300
3837678215,50,2087,7065,300
3837678215,51,2067,7065,300
3837678215,52,2047,7065,300
3837678215,53,2027,7065,300
3837678215,54,2007,7065,300
3837678215,55,1987,7065,300
3837678215,56,1967,7065,300
3837678215,57,1947,7065,300
3837678215,58,1927,7065,300
3837678215,59,1907,7065,300
3837678215,60,1887,7065,300
3837678215,61,1887,7045,300
3837678215,62,1887,7025,300
3837678215,63,1887,7005,300
3837678215,64,1887,6985,300
3837678215,65,1887,6965,300
3837678215,66,1887,6945,300
3837678215,67,1887,6925,300
3837678215,68,1887,6905,300
3837678215,69,1887,6885,300
3837678215,70,1887,6865,300
3837678215,71,1887,6845,300
3837678215,72,1887,6825,300
3837678215,73,1887,6805,300
3837678215,74,1887,6785,300
3837678215,75,1887,6765,300
3837678215,76,1887,6745,300
3837678215,77,1887,6725,300
3837678216,0,3566,3072,290
3837678216,1,3586,3072,290
3837678216,2,3606,3072,290
3837678216,3,3626,3072,290
3837678216,4,3646,3072,290
3837678216,5,3666,3072,290
3837678216,6,3686,3072,290
3837678216,7,3706,3072,290
3837678216,8,3726,3072,290
3837678216,9,3746,3072,290
3837678216,10,3766,3072,290
3837678216,11,3786,3072,290
3837678216,12,3806,3072,290
