index,x_pos,y_pos
0,1,0
1,2,0
2,3,0
3,4,0
4,5,0
5,6,0
6,5,0
7,6,0
8,7,0
9,8,0
10,9,0
11,8,0
12,9,0
13,8,0
14,7,0
15,8,0
16,9,0
17,8,0
18,7,0
19,6,0
20,7,0
21,7,1
22,7,2
23,7,3
24,7,2
25,7,1
26,7,2
27,7,1
28,7,2
29,7,3
30,7,2
31,7,3
32,7,2
33,7,1
34,7,2
35,7,1
36,7,2
37,7,1
38,7,2
39,7,1
40,7,2
41,7,3
42,7,4
43,7,5
44,7,6
45,7,5
46,7,6
47,7,7
48,7,8
49,7,7
50,8,7
51,7,7
52,6,7
53,7,7
54,7,8
55,7,9
56,7,10
57,7,11
58,7,12
59,7,13
60,7,14
61,7,15
62,7,16
63,7,17
64,7,18
65,7,17
66,7,16
67,7,17
68,7,16
69,7,17
70,7,16
71,7,17
72,7,18
73,7,19
74,7,20
75,7,21
76,7,22
77,7,21
78,6,21
79,5,21
80,4,21
81,5,21
82,6,21
83,7,21
84,8,21
85,9,21
86,8,21
87,7,21
88,8,21
89,7,21
90,7,20
91,7,19
92,7,20
93,7,21
94,8,21
95,7,21
96,8,21
97,9,21
98,8,21
99,9,21
100,10,21
101,9,21
102,10,21
103,9,21
104,8,21
105,9,21
106,10,21
107,11,21
