id,time,x,y,z
3831208216,0,1311,9302,290
3831208216,1,1331,9302,290
3831208216,2,1351,9302,290
3831208216,3,1371,9302,290
3831208216,4,1391,9302,290
3831208216,5,1411,9302,290
3831208216,6,1431,9302,290
3831208216,7,1431,9282,290
3831208216,8,1431,9262,290
3831208216,9,1431,9242,290
3831208216,10,1431,9222,290
3831208216,11,1431,9202,290
3831208216,12,1431,9182,290
3831208216,13,1411,9182,290
3831208216,14,1391,9182,290
3831208216,15,1371,9182,290
3831208216,16,1351,9182,290
3831208216,17,1331,9182,290
3831208216,18,1311,9182,290
3831208216,19,1291,9182,290
3831208216,20,1271,9182,290
3831208216,21,1251,9182,290
3831208216,22,1231,9182,290
3831208216,23,1211,9182,290
3831208216,24,1191,9182,290
3831208216,25,1171,9182,290
3831208216,26,1151,9182,290
3831208216,27,1131,9182,290
3831208216,28,1111,9182,290
3831208216,29,1091,9182,290
3831208216,30,1071,9182,290
3831208216,31,1091,9182,290
3831208216,32,1111,9182,290
3831208216,33,1131,9182,290
3831208216,34,1151,9182,290
3831208216,35,1171,9182,290
3831208216,36,1191,9182,290
3831208216,37,1191,9162,290
3831208216,38,1191,9142,290
3831208216,39,1191,9122,290
3831208216,40,1191,9102,290
3831208216,41,1191,9082,290
3831208216,42,1191,9062,290
3831208216,43,1191,9042,290
3831208216,44,1191,9022,290
3831208216,45,1191,9002,290
3831208216,46,1191,8982,290
3831208216,47,1191,8962,290
3831208216,48,1191,8942,290
3831208216,49,1171,8942,290
3831208216,50,1151,8942,290
3831208216,51,1131,8942,290
3831208216,52,1111,8942,290
3831208216,53,1091,8942,290
3831208216,54,1071,8942,290
3831208216,55,1071,8962,290
3831208216,56,1071,8982,290
3831208216,57,1071,9002,290
3831208216,58,1071,9022,290
3831208216,59,1071,9042,290
3831208216,60,1071,9062,290
3831208216,61,1051,9062,290
3831208216,62,1031,9062,290
3831208216,63,1011,9062,290
3831208216,64,991,9062,290
3831208216,65,971,9062,290
3831208216,66,951,9062,290
3831208216,67,971,9062,290
3831208216,68,991,9062,290
3831208216,69,1011,9062,290
3831208216,70,1031,9062,290
3831208216,71,1051,9062,290
3831208216,72,1071,9062,290
3831208216,73,1071,9082,290
3831208216,74,1071,9102,290
3831208216,75,1071,9122,290
3831208216,76,1071,9142,290
3831208216,77,1071,9162,290
3831208216,78,1071,9182,290
3831208216,79,1091,9182,290
3831208216,80,1111,9182,290
3831208216,81,1131,9182,290
3831208216,82,1151,9182,290
3831208216,83,1171,9182,290
3831208216,84,1191,9182,290
3831208216,85,1191,9162,290
3831208216,86,1191,9142,290
3831208216,87,1191,9122,290
3831208216,88,1191,9102,290
3831208216,89,1191,9082,290
3831208216,90,1191,9062,290
3831208216,91,1211,9062,290
3831208216,92,1231,9062,290
3831208216,93,1251,9062,290
3831208216,94,1271,9062,290
3831208216,95,1291,9062,290
3831208216,96,1311,9062,290
3831208216,97,1311,9042,290
3831208216,98,1311,9022,290
3831208216,99,1311,9002,290
3831208216,100,1311,8982,290
3831208216,101,1311,8962,290
3831208216,102,1311,8942,290
3831208216,103,1311,8922,290
3831208216,104,1311,8902,290
3831208216,105,1311,8882,290
3831208216,106,1311,8862,290
3831208216,107,1311,8842,290
3831208216,108,1311,8822,290
3831208216,109,1311,8802,290
3831208216,110,1311,8782,290
3831208216,111,1311,8762,290
3831208216,112,1311,8742,290
3831208216,113,1311,8722,290
3831208216,114,1311,8702,290
3831208216,115,1331,8702,290
3831208216,116,1351,8702,290
3831208216,117,1371,8702,290
3831208216,118,1391,8702,290
3831208216,119,1411,8702,290
3831208217,0,6591,1226,290
3831208217,1,6611,1226,290
3831208217,2,6631,1226,290
3831208217,3,6651,1226,290
3831208217,4,6671,1226,290
3831208217,5,6691,1226,290
3831208217,6,6711,1226,290
3831208217,7,6731,1226,290
3831208217,8,6751,1226,290
3831208217,9,6771,1226,290
3831208217,10,6791,1226,290
3831208217,11,6811,1226,290
3831208217,12,6831,1226,290
3831208217,13,6831,1246,290
3831208217,14,6831,1266,290
3831208217,15,6831,1286,290
3831208217,16,6831,1306,290
3831208217,17,6831,1326,290
3831208217,18,6831,1346,290
3831208217,19,6831,1366,290
3831208217,20,6831,1386,290
3831208217,21,6831,1406,290
3831208217,22,6831,1426,290
3831208217,23,6831,1446,290
3831208217,24,6831,1466,290
3831208217,25,6811,1466,290
3831208217,26,6791,1466,290
3831208217,27,6771,1466,290
3831208217,28,6751,1466,290
3831208217,29,6731,1466,290
3831208217,30,6711,1466,290
3831208217,31,6731,1466,290
3831208217,32,6751,1466,290
3831208217,33,6771,1466,290
3831208217,34,6791,1466,290
3831208217,35,6811,1466,290
3831208217,36,6831,1466,290
3831208217,37,6831,1486,290
3831208217,38,6831,1506,290
3831208217,39,6831,1526,290
3831208217,40,6831,1546,290
3831208217,41,6831,1566,290
3831208217,42,6831,1586,290
3831208217,43,6811,1586,290
3831208217,44,6791,1586,290
3831208217,45,6771,1586,290
3831208217,46,6751,1586,290
3831208217,47,6731,1586,290
3831208217,48,6711,1586,290
3831208217,49,6711,1566,290
3831208217,50,6711,1546,290
3831208217,51,6711,1526,290
3831208217,52,6711,1506,290
3831208217,53,6711,1486,290
3831208217,54,6711,1466,290
3831208217,55,6731,1466,290
3831208217,56,6751,1466,290
3831208217,57,6771,1466,290
3831208217,58,6791,1466,290
3831208217,59,6811,1466,290
3831208217,60,6831,1466,290
3831208217,61,6831,1486,290
3831208217,62,6831,1506,290
3831208217,63,6831,1526,290
3831208217,64,6831,1546,290
3831208217,65,6831,1566,290
3831208217,66,6831,1586,290
3831208217,67,6811,1586,290
3831208217,68,6791,1586,290
3831208217,69,6771,1586,290
3831208217,70,6751,1586,290
3831208217,71,6731,1586,290
3831208217,72,6711,1586,290
3831208217,73,6691,1586,290
3831208217,74,6671,1586,290
3831208217,75,6651,1586,290
3831208217,76,6631,1586,290
3831208217,77,6611,1586,290
3831208217,78,6591,1586,290
3831208217,79,6591,1566,290
3831208217,80,6591,1546,290
3831208217,81,6591,1526,290
3831208217,82,6591,1506,290
3831208217,83,6591,1486,290
3831208217,84,6591,1466,290
3831208217,85,6611,1466,290
3831208217,86,6631,1466,290
3831208217,87,6651,1466,290
3831208217,88,6671,1466,290
3831208217,89,6691,1466,290
3831208217,90,6711,1466,290
3831208217,91,6711,1446,290
3831208217,92,6711,1426,290
3831208217,93,6711,1406,290
3831208217,94,6711,1386,290
3831208217,95,6711,1366,290
3831208217,96,6711,1346,290
3831208217,97,6691,1346,290
3831208217,98,6671,1346,290
3831208217,99,6651,1346,290
3831208217,100,6631,1346,290
3831208217,101,6611,1346,290
3831208217,102,6591,1346,290
3831208217,103,6571,1346,290
3831208217,104,6551,1346,290
3831208217,105,6531,1346,290
3831208217,106,6511,1346,290
3831208217,107,6491,1346,290
3831208217,108,6471,1346,290
3831208217,109,6451,1346,290
3831208217,110,6431,1346,290
3831208217,111,6411,1346,290
3831208217,112,6391,1346,290
3831208217,113,6371,1346,290
3831208217,114,6351,1346,290
3831208217,115,6351,1366,290
3831208217,116,6351,1386,290
3831208217,117,6351,1406,290
3831208217,118,6351,1426,290
3831208217,119,6351,1446,290
3831208218,0,3980,1824,300
3831208218,1,4000,1824,300
3831208218,2,4020,1824,300
3831208218,3,4040,1824,300
3831208218,4,4060,1824,300
3831208218,5,4080,1824,300
3831208218,6,4100,1824,300
3831208218,7,4100,1804,300
3831208218,8,4100,1784,300
3831208218,9,4100,1764,300
3831208218,10,4100,1744,300
3831208218,11,4100,1724,300
3831208218,12,4100,1704,300
3831208218,13,4080,1704,300
3831208218,14,4060,1704,300
3831208218,15,4040,1704,300
3831208218,16,4020,1704,300
3831208218,17,4000,1704,300
3831208218,18,3980,1704,300
3831208218,19,4000,1704,300
3831208218,20,4020,1704,300
3831208218,21,4040,1704,300
3831208218,22,4060,1704,300
3831208218,23,4080,1704,300
3831208218,24,4100,1704,300
3831208218,25,4120,1704,300
3831208218,26,4140,1704,300
3831208218,27,4160,1704,300
3831208218,28,4180,1704,300
3831208218,29,4200,1704,300
3831208218,30,4220,1704,300
3831208218,31,4240,1704,300
3831208218,32,4260,1704,300
3831208218,33,4280,1704,300
3831208218,34,4300,1704,300
3831208218,35,4320,1704,300
3831208218,36,4340,1704,300
3831208218,37,4340,1684,300
3831208218,38,4340,1664,300
3831208218,39,4340,1644,300
3831208218,40,4340,1624,300
